"V1" "V2" "V3" "V4" "V5"
"1" 89.4218172256688 15858.0625753974 7996.26139594092 1640.55057380724 0.205164700423628
"2" 94.7822792500746 15865.813438644 8983.68045983913 1846.55541004413 0.205545535407121
"3" 103.388379107897 15924.8862404661 10689.1569345583 2191.42176724038 0.205013527320893
"4" 117.264131084977 15908.4756751059 13750.8764391147 2805.56179328646 0.204027852748787
"5" 94.3911601322725 15901.3699725262 8909.69111111632 1776.94652594201 0.199439745304411
"6" 69.1847524941614 15805.1506416091 4786.52997767837 930.467348107801 0.194392880112935
"7" 102.118609210021 15844.7001563152 10428.210346989 2069.32113873452 0.198434925061903
"8" 127.136115547491 15887.9874056894 16163.591876505 3306.95298604567 0.204592705093759
"9" 125.930717106963 15888.2946683278 15858.5455110739 3174.14457798033 0.200153574977217
"10" 86.6681831300413 15824.4259471842 7511.37396706238 1435.64027576737 0.191128851001521
"11" 89.3744452652868 15818.9318534401 7987.79146647775 1601.73718544335 0.200523159895365
"12" 118.972243959247 15883.1344102277 14154.3948326987 2918.09449364807 0.206161727727621
"13" 117.758175300461 15869.2235238072 13866.9878500942 2823.25305247004 0.203595264017691
"14" 115.886785446771 15790.9980314107 13429.747041186 2562.84346573467 0.190833338697668
"15" 123.76300634319 15770.1899364047 15317.2817391046 3101.25794718791 0.20246790520739
"16" 96.4615038406191 15842.1143582065 9304.82172319377 1826.76975436292 0.196325067659212
"17" 103.65399731852 15850.2508381713 10744.1511601077 2139.50821387245 0.199132363458948
"18" 122.200491185408 15743.7890104586 14932.960045955 2973.78281878934 0.199142220272322
"19" 94.7457606859591 15778.4779592354 8976.75916796103 1706.28887420388 0.190078495176054
"20" 139.095434163159 15842.4025733347 19347.5398050377 3906.4596878921 0.201909892795513
"21" 122.666332503112 15819.1138029512 15047.029129764 2919.44468931523 0.194021335649599
"22" 122.326337717928 15852.6270241228 14963.7328994805 3060.82167407517 0.204549339034342
"23" 117.177296157631 15873.1626323996 13730.5187348132 2795.6052326638 0.203605215990541
"24" 106.383670290241 15824.2102013403 11317.4853044228 2142.25912965002 0.189287555673948
"25" 96.083662253267 15816.6933791307 9232.07015199989 1785.09277275329 0.19335779986102
"26" 85.9703678439237 15815.3371954703 7390.90414721956 1442.81735931346 0.19521527144365
"27" 109.238682147421 15794.2982902247 11933.0896773054 2308.13129776597 0.193422773161223
"28" 127.836440934301 15861.6379698233 16342.1556307491 3316.96512289222 0.202969865043452
"29" 111.771436691008 15913.3051100716 12492.8540599721 2483.16603110385 0.198766912603268
"30" 131.269742299976 15915.0422763938 17231.7452435021 3519.71230362608 0.204257447744785
"31" 117.431808335045 15795.3493462592 13790.2296088387 2608.44235897441 0.189151481372185
"32" 99.8129426727044 15792.5814295098 9962.62352498458 1869.84092379799 0.187685594974933
"33" 105.463872886164 15815.1000376985 11122.6284841489 2097.03562854201 0.18853777517882
"34" 113.604949911153 15926.1987960883 12906.0846443156 2639.38020307384 0.204506655257087
"35" 115.135213862479 15910.4224870577 13256.1174711588 2712.37879647503 0.204613364537265
"36" 120.401906747922 15794.5312162485 14496.6191485353 2847.74859175549 0.196442257506862
"37" 120.956127626636 15786.0108945897 14630.3848104311 2738.87283493976 0.187204429030944
"38" 99.9382089925159 15800.3574623717 9987.64561663179 1974.39336960823 0.197683562812882
"39" 112.836649788453 15942.1215013537 12732.1095354819 2572.64191800891 0.202059361085408
"40" 111.601877613791 15945.6800718056 12454.9790869235 2546.31036849708 0.204441159694155
"41" 120.794239410981 15796.7193435455 14591.2482748775 2793.27344330683 0.191434851267396
"42" 121.260844079795 15790.5994921963 14704.1923069444 2857.03335876019 0.194300598028148
"43" 94.2326618141453 15822.3808966906 8879.79455257907 1712.54571102893 0.192858708710951
"44" 100.390630133771 15959.7665697977 10078.2786186556 1989.78491415573 0.197433013061624
"45" 112.198253823483 15935.5969982231 12588.4481610388 2537.98330379448 0.201612086837639
"46" 119.872578205557 15774.9962585007 14369.4350056474 2709.86242027095 0.188585175353515
"47" 121.654988857319 15796.6926797763 14799.9363138744 2880.44203367484 0.194625299230141
"48" 119.045925633853 15940.2660573235 14171.932410021 2868.59430306475 0.202413772523807
"49" 124.314768540163 15962.9240266276 15454.1616771942 3114.22432461171 0.201513636887039
"50" 113.292195784862 15746.1200441268 12835.1216257556 2352.21402531964 0.183263867215685
"51" 104.831527626276 15738.0474020024 10989.6491844587 2025.91840340473 0.184347868562514
"52" 103.06093700765 15921.9162690725 10621.5567368948 2098.87355561989 0.197605078766777
"53" 113.772545682139 15925.9988739376 12944.1921509944 2563.9867807041 0.198080092662032
"54" 70.6413151767441 15721.3010016107 4990.1954099001 901.795200149131 0.180713404200575
"55" 122.674782558742 15713.6051280909 15049.1022758346 2794.73783304775 0.185707943359216
"56" 82.9616899964161 15946.5421227084 6882.64200706145 1341.72833666897 0.194943792702336
"57" 98.7649871722642 15922.8677914968 9754.5226911375 1951.67241989864 0.200078720578695
"58" 88.3872702738062 15712.2982705536 7812.30954645487 1436.09019795524 0.183824026610277
"59" 106.855744094332 15923.5444564965 11418.1500459533 2244.21196854674 0.196547773458461
"60" 108.420240711087 15929.4157031522 11754.94859585 2369.91291539644 0.201609806803675
"61" 113.302183882265 15932.0847048351 12837.3848724907 2557.74864536495 0.199242187623895
"62" 119.963214782534 15666.6608091452 14391.1729009603 2771.11223137157 0.192556385114841
"63" 125.983474507704 15947.1160388963 15871.8358490334 3267.39325023188 0.205861078788241
"64" 101.167212939924 15952.430427537 10234.804974032 2044.46682873141 0.19975630546148
"65" 104.289397351808 15944.3388465391 10876.2784000032 2115.9940510937 0.194551295330311
"66" 115.67125001075 15682.1555587358 13379.8380790495 2526.70284882316 0.188844052812533
"67" 139.702194567493 15672.7948706115 19516.7031669737 3872.2999882713 0.198409534394314
"68" 102.101967440189 15726.4102190861 10424.8117551573 1878.10812823145 0.180157510019528
"69" 85.2075446882721 15785.9981929816 7260.32567180388 1342.17136244224 0.184863795801155
"70" 87.0871656580557 15969.0993366027 7584.17442235364 1475.35918176372 0.194531283117018
"71" 68.2565494723659 15974.3869458141 4658.95654587353 904.728666512232 0.194191265276676
"72" 83.4246985744699 15959.6605649614 6959.68033224116 1368.54856195154 0.196639572023395
"73" 116.960069364714 15690.4086922717 13679.6578257987 2623.42419315661 0.191775571184906
"74" 81.7422368583601 15743.0484632325 6681.79328660824 1193.13430526472 0.178564983094586
"75" 69.2620784798136 15803.2154354321 4797.23551534386 887.37776973985 0.184976903239708
"76" 65.009471715704 15989.6597553214 4226.23141275492 829.9302140564 0.196375951291176
"77" 78.3670327405641 15993.4450135458 6141.39182056064 1207.98287952873 0.196695295598068
"78" 80.9848951311663 15721.0650541952 6558.553239406 1206.34034038295 0.18393390986519
"79" 88.8081518240376 15764.3605357358 7886.88783040131 1424.12925020747 0.180569228424669
"80" 80.1941340273276 15826.5153593686 6431.09913239299 1168.01265421144 0.181619444851696
"81" 71.6864935406777 15978.9072053997 5138.95335615763 982.301864211209 0.191148235084522
"82" 67.5037919359053 15978.037868816 4556.76192572599 895.530294968405 0.196527777743343
"83" 67.075219490166 15755.2139037841 4499.08506965395 828.415234619099 0.184129711217667
"84" 84.4758254795277 15786.6875161553 7136.16509044763 1297.7212450734 0.181851348535996
"85" 77.1913913519354 15975.2248354948 5958.51089884765 1159.26292910146 0.194555812480875
"86" 68.3872835079677 15784.7981373682 4676.82054559915 845.303204189258 0.180743134346833
"87" 78.0363448762666 15816.9671035501 6089.67112164762 1075.22233903801 0.17656492732683
"88" 108.643679316762 15877.9018983293 11803.4490554835 2306.47085152932 0.19540651556062
"89" 87.3751518127639 15954.3829644611 7634.41715430355 1520.99399699855 0.199228567977998
"90" 99.1849151655967 15805.1509443581 9837.64739640662 1771.16214600393 0.180039197852413
"91" 99.0631292339561 15835.2401777697 9813.5035736235 1750.00430319519 0.178326149276473
"92" 80.0755447271453 15944.6397517978 6412.09286334906 1216.98629178134 0.189795487638291
"93" 101.571587661676 15940.4461342388 10316.7874201135 2083.96597893005 0.201997569017189
"94" 90.047836350509 15819.8778304429 8108.61283140805 1457.47840253862 0.179744480695045
"95" 96.6270313812187 15847.6615981371 9336.78319354702 1662.86172714719 0.178097926521037
"96" 88.501178023576 15958.5107255083 7832.45851156069 1486.36531464367 0.189769956961764
"97" 97.6172629803453 15937.3833633811 9529.1300317739 1919.16875497833 0.20140020637551
"98" 102.380887121026 15858.3798962472 10481.8460476883 1870.8584426898 0.178485586811532
"99" 74.6567625234098 15920.738543431 5573.6321904768 1033.25674597464 0.185383016077035
"100" 98.505998011351 15937.9286573594 9703.43164421228 1938.07208500773 0.199730585639125
"101" 102.523994741841 15829.7355716824 10511.169497825 1872.0791941388 0.178103796587638
"102" 101.279632801822 15861.3713293654 10257.5640204719 1812.91248231017 0.176739085292763
"103" 79.3989879689617 15929.4097429816 6304.19929049533 1160.41597037612 0.184070318355203
"104" 97.4363859157809 15933.4702864567 9493.84930032899 1887.50422496591 0.19881337540301
"105" 99.036322867801 15828.0159654717 9808.19324717533 1738.69926257979 0.177270086219041
"106" 100.571159203766 15862.2812204416 10114.5580635893 1863.93843537082 0.184282736195927
"107" 114.54655343328 15926.4964165889 13120.9129034434 2613.24271131853 0.199166226507969
"108" 97.1143720921462 15846.3800121408 9431.20126685182 1688.47117928707 0.179030341046967
"109" 101.736978265763 15878.3426355678 10350.4127466484 1886.89375564879 0.182301305448887
"110" 125.492384723092 15933.9319662023 15748.3386234885 3187.96124297796 0.202431590988471
"111" 89.9318873878476 15875.6315338192 8087.7443691405 1457.42231662038 0.180201333041794
"112" 97.466012580704 15897.8706099843 9499.62360838195 1709.35818865587 0.179939570147561
"113" 78.3500973946859 16021.5345562001 6138.73776175677 1151.79395442339 0.187627163616413
"114" 88.9805205569591 15956.7560908442 7917.53303858741 1544.89447738633 0.195123211972344
"115" 81.4394929716534 15974.1484486696 6632.39101547998 1324.08472253555 0.199639122519335
"116" 90.6541771955688 15893.8664754855 8218.17984300559 1448.20154704914 0.176219257148733
"117" 90.754018821541 15911.6204628023 8236.29193226062 1470.23435440758 0.178506828861765
"118" 98.6827882811748 15951.1606312991 9738.29270294717 1802.2210461163 0.185065401204349
"119" 88.4239268344131 15966.5125884604 7818.79083681764 1545.76385424341 0.197698581085533
"120" 97.108627067349 15923.5489557462 9430.08545090546 1712.69413698162 0.181620213931059
"121" 98.344136084687 15956.3154169762 9671.56910224344 1794.58085361852 0.185552192684251
"122" 86.9012014003345 16018.2893091053 7551.81880482149 1470.05989385356 0.194663025139718
"123" 100.396040407999 16016.1864437122 10079.3649296047 1922.47816283755 0.190734056784761
"124" 89.3675718249138 15969.3381364489 7986.56289388112 1554.63637139938 0.194656498929028
"125" 101.031329428912 15972.5115385892 10207.3295261734 1969.86272577891 0.192985121204115
"126" 90.7386513140931 15966.8966014833 8233.50284230058 1560.8112757777 0.189568316872237
"127" 98.7214658827242 15977.5177840386 9745.92782603387 1839.99976624902 0.188796777391877
"128" 76.6655816520016 16019.4145335294 5877.61141003972 1082.48400150018 0.184170732970056
"129" 72.1997896456065 16017.1823920977 5212.80962486982 997.0411046955 0.191267507629419
"130" 92.5422937048104 15976.3934514885 8564.07612414739 1695.25230524975 0.197949233597981
"131" 88.6673207673642 15973.6653281499 7861.89377206266 1555.52651850844 0.197856466089127
"132" 102.313710362399 15991.5344985138 10468.0953281209 2052.88338619412 0.196108587268916
"133" 93.1169588861912 15994.0740552827 8670.76803221262 1743.83807636206 0.201116910276409
"134" 95.9044691601261 15998.5260473875 9197.66720488558 1773.47182361675 0.192817568206287
"135" 105.005654115256 15994.2522293752 11026.1873961727 2121.41135072503 0.192397541824964
"136" 105.829271998143 15997.3412068757 11199.8348116568 2121.89242662929 0.189457475249619
"137" 69.4365478700883 16023.4982023723 4821.43418011506 894.789739705545 0.185585804198242
"138" 89.6810017245008 15989.0895377439 8042.68207030991 1606.76745368796 0.199780053425144
"139" 96.0513424579877 15982.2404181805 9225.86038798162 1846.97978513244 0.200195939181831
"140" 92.2335236827822 15979.4417545003 8507.02289094235 1662.52856793153 0.195430127465823
"141" 119.118980762496 16005.9058509869 14189.331577896 2705.17819970434 0.190648740911689
"142" 66.7379808830689 16016.0722922129 4453.95809234886 786.659035361227 0.176620214885401
"143" 103.140686201302 16012.789288646 10638.0011500755 2055.55339488815 0.193227408597673
"144" 107.169638970936 16005.6928064952 11485.3315171608 2200.51769841447 0.191593746782718
"145" 77.8264450083345 16027.8489535169 6056.95554263531 1132.25936342025 0.18693539278111
"146" 74.8285251315755 15990.2046522779 5599.30817336683 1142.05619083477 0.203963803290374
"147" 94.8142274757693 16002.1793819327 8989.73773182693 1772.40422301539 0.19715861306392
"148" 80.0269076070193 16017.8168534815 6404.3059411424 1195.5230559963 0.186674882022117
"149" 75.2235539629024 16021.0439527849 5658.58307080968 1030.75194768361 0.182157252935074
"150" 81.3337249693976 16020.3933366705 6615.17481739761 1198.88979770439 0.181233275128477
"151" 97.9087100414557 16003.9697671588 9586.11550198184 1974.13064400445 0.205936455031897
"152" 86.2849456464866 16017.017791816 7445.09184521715 1503.78222393626 0.201983031935638
"153" 69.791469343697 16021.6631133064 4870.8491931522 893.683186510472 0.183475848065031
"154" 80.988543997014 16020.4393941948 6559.14425875627 1182.8230350628 0.180331913493711
"155" 68.7787516919241 16026.1047648862 4730.51668429935 866.364589847626 0.183143755252592
"156" 111.962044997067 16014.6553078323 12535.4995199253 2558.4196228748 0.204093950848003
"157" 93.6810617020409 16026.7923365555 8776.1413216216 1748.65290105732 0.19925076830169
"158" 87.0291069544031 16037.8727849501 7574.06545728093 1535.14550022495 0.202684477561416
"159" 98.521641549036 16005.9913686535 9706.51385351673 1792.78775090302 0.184699448015879
"160" 97.9617515473199 16010.6383187578 9596.50476621884 1731.60639208528 0.180441362169776
"161" 62.3764233273689 16031.5001106638 3890.81818711514 730.519170027504 0.187754640514095
"162" 51.8743663510698 16050.0617686879 2690.94988432501 510.180755033915 0.189591325355317
"163" 36.1832465128104 16051.9279794249 1309.2273282068 240.500457575816 0.1836964844793
"164" 107.249734809812 16040.045945361 11502.5056167749 2269.85473328523 0.197335677017617
"165" 97.3121678455686 16058.1198937827 9469.65801080411 1904.4581956664 0.20111161284743
"166" 66.6503269693621 16023.8895917986 4442.26608512288 792.437654682806 0.178385904738277
"167" 101.538365639174 16014.3442678887 10310.0396966745 2001.34240594834 0.194115877807325
"168" 64.5179871366718 16033.8202098774 4162.57066416775 779.18775590906 0.187189075879592
"169" 36.5167238634376 16059.884114599 1333.47112171855 241.869322363065 0.181383247393726
"170" 100.41391256763 16045.334367887 10082.9538371396 1994.38815938222 0.197798005584045
"171" 99.815462414675 16056.6363099366 9963.12653705539 1959.59895394282 0.196685141622419
"172" 68.5653079700272 16034.4625608921 4701.20145702467 848.200346063657 0.180422037604079
"173" 59.4143780491199 16038.0750592803 3530.06831896374 618.750086831274 0.175279918382121
"174" 85.8332162064671 16054.9779540752 7367.34100434613 1483.84649669933 0.201408689488375
"175" 103.782614515837 16059.5212466175 10770.8310757428 2144.97942431276 0.199147067596623
"176" 94.3272005114776 16028.022862832 8897.6207563325 1644.45794161277 0.184819963296638
"177" 65.1633423643854 16038.7690698307 4246.2611880981 743.149433919776 0.175012652543079
"178" 64.1208856561727 16054.1489655972 4111.48797733197 783.343286497294 0.190525496077364
"179" 83.8094426897346 16054.7942967676 7024.02268396391 1394.61129606755 0.198548802988849
"180" 99.5376789299179 16062.154698181 9907.74952675542 1942.44276532186 0.196052873568955
"181" 93.2855829116421 16013.7086555782 8702.19997916485 1533.03628479977 0.176166519784678
"182" 75.8531647941869 16032.4312395117 5753.70260929408 1039.46922146564 0.180660922548649
"183" 108.009799532962 16070.8246328161 11666.1167951506 2291.39003940826 0.196414117880317
"184" 119.01426696951 16080.4122723103 14164.3957422899 2896.09647470644 0.204463114939645
"185" 107.272202758099 16001.1235736104 11507.3254845746 2138.29155720949 0.185820029169753
"186" 73.611589818146 16030.3522539939 5418.66615555498 968.756648511344 0.178781386544402
"187" 108.461965833873 16101.9181106706 11763.9980325483 2362.92857421086 0.200861014059436
"188" 96.5542690582041 16111.3418050105 9322.72687336406 1851.73422273901 0.198625814945797
"189" 124.955447549631 15992.1357003056 15613.8638723286 2981.73436224625 0.190967103762867
"190" 85.9340909229329 16019.8446783634 7384.6679827509 1332.83112301329 0.180486262365013
"191" 107.626345883615 16148.9324991208 11583.4303282594 2356.070660933 0.203400080474005
"192" 110.223612879389 16165.436686949 12149.2448361854 2471.99400292264 0.20346894282351
"193" 105.79448048927 16135.4195617516 11192.4721019946 2349.05232680274 0.209877880900335
"194" 106.464402175549 16139.8089881335 11334.6689305971 2244.47284802023 0.198018386047557
"195" 97.3843987544965 15989.4296768692 9483.72112077478 1724.56976068192 0.181845262921547
"196" 101.639290061829 16007.7961704576 10330.5452842726 1917.53303724942 0.185617795042116
"197" 44.9014985616484 16046.4953735949 2016.14457308172 362.517577105873 0.179807332244908
"198" 125.833450562906 16183.3377610609 15834.0572805673 3206.11895099121 0.202482465118148
"199" 105.373120200915 16182.0842160491 11103.4944608765 2158.70789886768 0.194416983452728
"200" 108.301029255643 16158.7491414119 11729.1129378317 2477.89178018239 0.211259947219885
"201" 99.1866028497402 15996.5563999396 9837.98218487208 1745.78463732844 0.17745352700607
"202" 100.943590247485 16000.5002235476 10189.6084120522 1846.87148747117 0.181250487043908
"203" 63.1048881045994 16028.3295069914 3982.22690269401 703.431989301033 0.176642870054731
"204" 118.137208827381 16185.1286158122 13956.4001095243 2805.72667001057 0.201035127109594
